step,agent_id,x,y,elevation
50,28,110.915,79.8181,1956
50,29,109.148,88.7068,1611
50,30,93.2964,85.7453,779
50,31,100.795,90.339,871
50,32,96.312,96.5807,365
50,33,105.661,111.951,512
50,34,112.635,105.79,835
50,35,97.3772,106.598,1060
50,36,88.293,125.839,1330
50,37,122.974,116.106,1100
50,38,130.129,46.2217,1448
50,39,95.6666,45.5319,1343
50,40,103.044,62.6652,1207
50,41,117.841,42.062,1726
50,42,101.224,62.0289,1084
50,43,116.011,75.0791,1844
50,44,106.93,57.838,721
50,45,91.8398,73.4394,779
50,46,115.306,70.4179,1621
50,47,80.2091,86.9822,611
50,48,106.543,89.6789,1378
50,49,107.011,97.3666,473
50,50,101.037,102.587,475
50,51,119.534,106.889,1275
50,52,128.059,110.171,1797
50,53,114.704,126,1069
50,54,120.648,121.372,1359
50,55,97.9281,8.30704,861
50,56,108.536,9.89513,1667
50,57,104.006,11.99,1204
50,58,86.4275,19.0374,1290
50,59,95.1818,24.2743,604
50,60,105.272,19.7557,1020
50,61,106.816,36.0743,1522
50,62,104.962,29.7017,1336
50,63,100.526,23.671,667
50,64,111.16,42.8281,1829
50,65,90.9792,49.0663,1696
50,66,116.978,49.9535,1867
50,67,103.325,52.7188,1372
50,68,98.2589,66.6952,1458
50,69,112.581,57.9151,1030
50,70,101.544,79.1567,1613
50,71,106.883,76.6127,1575
50,72,82.7978,110.798,1227
50,73,101.209,110.649,575
50,74,108.209,117.033,740
50,75,112.877,119.269,1262
50,76,120.629,0,1602
50,77,112.685,5.50089,923
50,78,112.326,13.5204,1571
50,79,111.067,14.0103,1436
50,80,115.136,13.8605,1759
50,81,116.497,33.3788,1665
50,82,103.384,34.0605,1333
50,83,111.798,47.3876,1824
50,84,93.8221,45.6671,1550
50,85,119.387,49.9582,2036
50,86,109.325,48.1453,1708
50,87,105.14,61.8468,703
50,88,103.068,61.7001,735
50,89,96.2374,70.4656,1185
50,90,94.6226,72.9507,1116
50,91,127.565,83.5208,1027
50,92,88.2961,89.5875,345
50,93,97.7194,94.4744,510
50,94,108.305,109.245,913
50,95,100.549,119.055,1141
50,96,132.652,110.956,1553
50,97,109.117,126,713
50,98,103.133,8.05018,1298
50,99,101.909,6.45471,1462
51,0,113.136,114.766,1251
51,1,109.859,12.6413,1594
51,2,101.344,8.36694,1153
51,3,113.071,20.8362,941
51,4,84.8697,31.156,924
51,5,99.0177,26.0997,643
51,6,104.45,42.2858,1368
51,7,112.291,97.2675,569
51,8,107.343,91.0915,1066
51,9,107.235,105.934,883
51,10,96.3033,110.974,1050
51,11,99.953,99.9111,400
51,12,96.2875,115.809,868
51,13,108.992,116.558,738
51,14,105.542,8.25904,1481
51,15,115.045,18.9761,1212
51,16,112.624,21.1066,853
51,17,115.163,23.5161,942
51,18,110.964,30.1667,1829
51,19,95.5854,28.6785,594
51,20,106.834,45.0825,1563
51,21,113.083,44.1958,2012
51,22,106.317,56.7112,901
51,23,82.5145,51.6993,1344
51,24,88.3527,53.0659,1454
51,25,107.82,47.4562,1841
51,26,88.656,71.0133,795
51,27,96.6127,79.173,1196
51,28,112.04,79.7533,1864
51,29,109.855,88.8126,1611
51,30,94.2466,85.639,886
51,31,101.73,90.3981,946
51,32,97.1013,96.3267,368
51,33,106.275,112.064,575
51,34,113.659,105.651,980
51,35,98.3496,106.394,977
51,36,88.6255,125.8,1330
51,37,124.594,115.607,1374
51,38,132.132,46.4569,1325
51,39,96.0368,45.5006,1291
51,40,104.025,62.914,1063
51,41,119.058,41.6091,1441
51,42,101.956,62.102,1084
51,43,117.479,75.2952,1824
51,44,108.185,57.5973,882
51,45,92.7385,73.3886,831
51,46,116.032,70.3022,1656
51,47,80.4913,87.0299,714
51,48,107.608,89.5433,1396
51,49,108.237,97.3342,464
51,50,101.352,102.661,475
51,51,120.903,107.015,1402
51,52,130.108,110.445,1630
51,53,115.789,126,1253
51,54,121.906,121.369,1314
51,55,98.76,8.30362,981
51,56,109.553,9.87135,1684
51,57,105.043,11.8789,1317
51,58,86.8225,19.1736,1290
51,59,95.6875,24.2528,604
51,60,106.384,19.4226,1005
51,61,107.747,36.0918,1579
51,62,105.925,29.4846,1428
51,63,101.523,23.2704,811
51,64,112.274,42.7772,1917
51,65,91.4134,49.0571,1755
51,66,118.546,49.7465,1985
51,67,104.368,52.7463,1470
51,68,99.4039,66.4117,1470
51,69,113.509,57.738,1116
51,70,102.419,79.1446,1677
51,71,108.069,76.4136,1664
51,72,83.0879,110.825,1277
51,73,101.987,110.632,575
51,74,109.321,116.789,854
51,75,114.352,119.013,1545
51,76,121.831,0,1638
51,77,113.695,5.42931,971
51,78,113.593,13.4714,1627
51,79,112.448,13.8032,1571
51,80,116.447,13.5328,1804
51,81,118.271,33.5855,1644
51,82,104.059,34.0335,1425
51,83,112.844,47.9153,1854
51,84,94.6651,45.8438,1416
51,85,120.485,49.8637,2159
51,86,110.015,48.1079,1731
51,87,106.293,61.9538,671
51,88,104.092,61.687,720
51,89,96.8839,70.4781,1185
51,90,95.1386,73.0927,1053
51,91,129.065,83.6961,1081
51,92,88.6281,89.632,345
51,93,98.7095,94.5465,538
51,94,109.327,109.102,1033
51,95,101.57,119.147,1071
51,96,134.262,110.769,1209
51,97,110.349,126,743
51,98,104.139,7.91537,1534
51,99,103.108,6.44029,1540
52,0,114.243,114.776,1336
52,1,111.183,12.6722,1850
52,2,101.935,8.33986,1153
52,3,114.069,20.959,1056
52,4,85.0685,31.1622,913
52,5,99.6403,25.961,593
52,6,105.176,42.2261,1457
52,7,113.339,97.5969,595
52,8,108.645,91.137,1088
52,9,108.066,106.154,956
52,10,97.1337,110.972,1003
52,11,100.767,99.4874,387
52,12,97.1645,115.532,824
52,13,110.035,116.548,948
52,14,106.278,8.29567,1563
52,15,116.434,19.1704,1281
52,16,113.568,21.0388,869
52,17,116.232,23.5283,964
52,18,112.193,30.2151,1746
52,19,96.5461,28.8112,543
52,20,108.22,45.1875,1675
52,21,114.518,44.3986,2054
52,22,107.317,57.0098,771
52,23,82.8219,51.7611,1344
52,24,88.6845,52.9518,1591
52,25,108.739,47.1811,1849
52,26,89.2474,70.9844,982
52,27,97.3238,79.3949,1325
52,28,113.112,79.6427,1825
52,29,110.595,88.9405,1580
52,30,95.1481,85.5629,991
52,31,102.595,90.4693,1009
52,32,97.8766,96.0374,368
52,33,106.895,112.178,575
52,34,114.639,105.544,1076
52,35,99.2341,106.177,873
52,36,89.0187,125.77,1352
52,37,126.186,115.061,1520
52,38,134.157,46.6773,1241
52,39,96.4907,45.4757,1291
52,40,104.978,63.1457,1275
52,41,120.251,41.1643,1378
52,42,102.71,62.1767,1187
52,43,118.972,75.519,1859
52,44,109.373,57.4147,941
52,45,93.5762,73.3363,889
52,46,116.754,70.1554,1656
52,47,80.8276,87.0876,714
52,48,108.766,89.3613,1428
52,49,109.406,97.2857,472
52,50,101.712,102.749,475
52,51,122.345,107.184,1193
52,52,132.105,110.755,1553
52,53,116.859,126,1390
52,54,123.185,121.386,1492
52,55,99.5356,8.32985,1084
52,56,110.499,9.8337,1687
52,57,106.006,11.8055,1379
52,58,87.1963,19.3097,1317
52,59,96.1728,24.2112,530
52,60,107.561,19.0407,929
52,61,108.582,36.0671,1629
52,62,106.941,29.2233,1515
52,63,102.509,22.9061,959
52,64,113.356,42.709,1988
52,65,91.9464,49.0639,1755
52,66,120.171,49.5566,2159
52,67,105.388,52.7289,1549
52,68,100.585,66.1734,1519
52,69,114.486,57.5421,1287
52,70,103.339,79.1617,1740
52,71,109.251,76.2657,1712
52,72,83.4115,110.846,1277
52,73,102.817,110.637,519
52,74,110.461,116.5,948
52,75,115.757,118.702,1487
52,76,122.946,0,1680
52,77,114.632,5.34843,887
52,78,114.905,13.455,1696
52,79,113.853,13.617,1627
52,80,117.773,13.1759,1825
52,81,120.093,33.8147,1566
52,82,104.682,33.9895,1354
52,83,113.869,48.4619,1817
52,84,95.4806,45.9842,1343
52,85,121.646,49.7998,2164
52,86,110.8,48.1037,1731
52,87,107.535,62.0474,785
52,88,105.215,61.6855,703
52,89,97.623,70.4679,1223
52,90,95.7492,73.2498,1053
52,91,130.587,83.9513,1164
52,92,88.8825,89.6598,345
52,93,99.6512,94.5984,557
52,94,110.319,108.981,1115
52,95,102.673,119.289,954
52,96,135.941,110.565,1104
52,97,111.639,126,860
52,98,105.09,7.81128,1541
52,99,104.296,6.42319,1526
53,0,115.368,114.783,1304
53,1,112.586,12.6755,1907
53,2,102.61,8.34259,1212
53,3,115.01,21.0783,1045
53,4,85.3388,31.179,913
53,5,100.263,25.7936,664
53,6,105.954,42.1686,1457
53,7,114.423,97.9632,603
53,8,109.974,91.1927,1135
53,9,108.927,106.388,956
53,10,97.9222,110.961,1003
53,11,101.678,99.0506,387
53,12,98.106,115.284,766
53,13,111.09,116.559,1072
53,14,107.089,8.34038,1571
53,15,117.818,19.3131,1343
53,16,114.561,20.9458,1056
53,17,117.218,23.5358,1090
53,18,113.48,30.2591,1635
53,19,97.5633,28.9262,540
53,20,109.594,45.3413,1769
53,21,115.963,44.5731,2098
53,22,108.233,57.2492,882
53,23,83.1121,51.8193,1435
53,24,89.089,52.8335,1581
53,25,109.703,46.9112,1823
53,26,89.7502,70.9675,982
53,27,97.9621,79.6111,1325
53,28,114.254,79.5397,1780
53,29,111.333,89.1026,1415
53,30,96.133,85.4978,1160
53,31,103.417,90.565,1073
53,32,98.5955,95.7403,474
53,33,107.428,112.249,669
53,34,115.639,105.398,1127
53,35,100.029,105.992,616
53,36,89.345,125.746,1352
53,37,127.795,114.456,1661
53,38,136.175,46.8274,1209
53,39,96.9248,45.4471,1291
53,40,106.03,63.3502,1152
53,41,121.475,40.6661,1336
53,42,103.366,62.2272,1207
53,43,120.388,75.7846,1810
53,44,110.607,57.243,940
53,45,94.4316,73.2621,988
53,46,117.481,69.9795,1637
53,47,81.1709,87.1373,668
53,48,109.978,89.2078,1493
53,49,110.548,97.248,470
53,50,102.04,102.833,447
53,51,123.719,107.334,1206
53,52,134.039,110.977,1209
53,53,117.881,126,1508
53,54,124.535,121.383,1549
53,55,100.313,8.38437,1134
53,56,111.429,9.7765,1600
53,57,106.906,11.7217,1379
53,58,87.5641,19.4444,1317
53,59,96.7067,24.1903,530
53,60,108.815,18.6525,794
53,61,109.344,36.0729,1672
53,62,107.92,28.9885,1481
53,63,103.589,22.5409,1047
53,64,114.436,42.5908,2025
53,65,92.4301,49.0634,1872
53,66,121.694,49.3359,2164
53,67,106.428,52.7413,1494
53,68,101.718,65.9691,1754
53,69,115.503,57.3131,1376
53,70,104.28,79.1832,1782
53,71,110.422,76.1064,1775
53,72,83.681,110.866,1277
53,73,103.742,110.668,489
53,74,111.552,116.234,1072
53,75,117.151,118.345,1484
53,76,124.065,0,1763
53,77,115.535,5.24242,1090
53,78,116.286,13.4672,1804
53,79,115.164,13.4204,1759
53,80,119.071,12.7894,2047
53,81,121.87,34.0264,1616
53,82,105.305,33.9691,1412
53,83,114.936,48.9817,1842
53,84,96.3129,46.0888,1404
53,85,122.8,49.7353,2228
53,86,111.559,48.0627,1761
53,87,108.784,62.137,722
53,88,106.379,61.7415,671
53,89,98.4427,70.43,1274
53,90,96.4039,73.424,1096
53,91,132.155,84.258,1215
53,92,89.1412,89.6809,331
53,93,100.62,94.6489,559
53,94,111.234,108.888,1051
53,95,103.827,119.463,833
53,96,137.637,110.302,668
53,97,112.924,126,994
53,98,106.02,7.73856,1544
53,99,105.494,6.38727,1386
54,0,116.527,114.764,1167
54,1,114.07,12.7393,1866
54,2,103.346,8.33398,1298
54,3,116.001,21.253,1084
54,4,85.5645,31.1936,913
54,5,100.853,25.6537,664
54,6,106.772,42.1319,1525
54,7,115.564,98.3677,524
54,8,111.338,91.2161,1056
54,9,109.768,106.644,908
54,10,98.6616,110.985,932
54,11,102.533,98.6445,387
54,12,99.1433,115.018,733
54,13,112.137,116.619,1205
54,14,107.958,8.40715,1571
54,15,119.139,19.3951,1464
54,16,115.641,20.8823,1160
54,17,118.243,23.5462,1198
54,18,114.684,30.3532,1505
54,19,98.6546,29.0156,621
54,20,110.936,45.4805,1852
54,21,117.403,44.6792,1834
54,22,109.143,57.519,941
54,23,83.3094,51.8617,1435
54,24,89.5106,52.6965,1581
54,25,110.598,46.6826,1881
54,26,90.2484,70.9725,952
54,27,98.5624,79.8472,1400
54,28,115.425,79.4618,1740
54,29,112.153,89.2952,1475
54,30,97.1869,85.4673,1275
54,31,104.328,90.6267,1136
54,32,99.3399,95.404,493
54,33,107.988,112.319,669
54,34,116.568,105.229,1162
54,35,100.842,105.781,616
54,36,89.6928,125.706,1352
54,37,129.342,113.936,1835
54,38,138.236,46.9621,1321
54,39,97.2788,45.4286,1273
54,40,107.182,63.5214,1083
54,41,122.623,40.1407,1350
54,42,103.956,62.2945,1207
54,43,121.852,76.1031,1633
54,44,111.887,57.0034,955
54,45,95.2852,73.1686,1053
54,46,118.113,69.8045,1654
54,47,81.6003,87.2092,668
54,48,111.285,89.0972,1415
54,49,111.667,97.1879,532
54,50,102.345,102.914,447
54,51,124.999,107.44,1323
54,52,135.994,111.206,996
54,53,118.866,126,1646
54,54,125.871,121.398,1527
54,55,101.189,8.44104,1153
54,56,112.411,9.75389,1551
54,57,107.858,11.5933,1448
54,58,87.9786,19.611,1317
54,59,97.2902,24.1468,502
54,60,110.012,18.2778,962
54,61,110.084,36.0522,1731
54,62,108.907,28.7202,1511
54,63,104.748,22.1234,1126
54,64,115.43,42.4959,2076
54,65,92.9836,49.0877,1872
54,66,123.18,49.0466,2258
54,67,107.558,52.7421,1438
54,68,102.874,65.7912,1732
54,69,116.571,57.0629,1457
54,70,105.234,79.207,1816
54,71,111.573,75.8917,1840
54,72,83.9644,110.886,1277
54,73,104.754,110.703,467
54,74,112.635,115.974,1190
54,75,118.575,117.929,1296
54,76,125.123,0,1782
54,77,116.446,5.10507,1077
54,78,117.583,13.4807,1825
54,79,116.374,13.2239,1804
54,80,120.431,12.3138,2048
54,81,123.637,34.2608,1664
54,82,105.947,33.9511,1412
54,83,116.066,49.5811,1867
54,84,97.1981,46.1997,1377
54,85,123.882,49.7264,2258
54,86,112.365,48.0127,1790
54,87,110.034,62.2024,618
54,88,107.453,61.8226,581
54,89,99.1753,70.3922,1326
54,90,97.0092,73.5735,1133
54,91,133.688,84.6355,1291
54,92,89.4507,89.7143,331
54,93,101.532,94.738,569
54,94,112.124,108.783,966
54,95,104.977,119.626,688
54,96,139.293,110.005,564
54,97,114.22,126,1069
54,98,106.878,7.69668,1544
54,99,106.724,6.3126,1288
55,0,117.721,114.687,1060
55,1,115.485,12.8231,1857
55,2,104.112,8.36332,1394
55,3,116.933,21.4179,1084
55,4,85.7671,31.2114,913
55,5,101.428,25.5074,733
55,6,107.665,42.0617,1514
55,7,116.719,98.7756,526
55,8,112.648,91.2288,1187
55,9,110.555,106.91,817
55,10,99.4376,111,772
55,11,103.399,98.2538,387
55,12,100.091,114.77,831
55,13,113.11,116.644,1330
55,14,108.919,8.46419,1553
55,15,120.4,19.4232,1528
55,16,116.819,20.8412,1240
55,17,119.245,23.5125,1325
55,18,115.801,30.416,1399
55,19,99.774,29.055,716
55,20,112.226,45.5526,2013
55,21,118.821,44.7187,1768
55,22,110.087,57.8288,940
55,23,83.5169,51.9117,1435
55,24,89.9267,52.5697,1581
55,25,111.542,46.4415,1993
55,26,90.818,70.9933,952
55,27,99.0823,80.0412,1498
55,28,116.667,79.4033,1692
55,29,113,89.4875,1557
55,30,98.2701,85.4861,1383
55,31,105.287,90.7198,1174
55,32,99.9983,95.0763,493
55,33,108.582,112.399,803
55,34,117.487,105.046,1151
55,35,101.73,105.572,517
55,36,90.1325,125.646,1313
55,37,130.954,113.411,1749
55,38,140.234,47.0369,1379
55,39,97.573,45.4143,1273
55,40,108.432,63.6928,999
55,41,123.808,39.6565,1567
55,42,104.599,62.3401,1063
55,43,123.23,76.4035,1713
55,44,113.095,56.801,1144
55,45,96.1559,73.0291,1096
55,46,118.729,69.609,1654
55,47,82.0728,87.2973,613
55,48,112.576,88.9956,1596
55,49,112.803,97.129,569
55,50,102.627,102.99,447
55,51,126.198,107.485,1504
55,52,138.047,111.422,576
55,53,119.87,126,1829
55,54,127.258,121.394,1425
55,55,102.034,8.48548,1212
55,56,113.367,9.71493,1533
55,57,108.715,11.4502,1525
55,58,88.356,19.7755,1314
55,59,97.8856,24.0911,502
55,60,111.173,17.869,1182
55,61,110.811,35.9984,1883
55,62,109.815,28.5096,1580
55,63,105.916,21.6712,1152
55,64,116.333,42.3648,1925
55,65,93.62,49.1142,1914
55,66,124.646,48.8309,1951
55,67,108.651,52.7126,1388
55,68,104.046,65.6221,1644
55,69,117.68,56.8241,1451
55,70,106.255,79.2295,1855
55,71,112.776,75.6812,1926
55,72,84.1732,110.897,1317
55,73,105.747,110.766,534
55,74,113.721,115.755,1292
55,75,120.005,117.552,1098
55,76,126.129,0,1769
55,77,117.322,4.94245,879
55,78,118.875,13.536,1861
55,79,117.662,12.9551,1997
55,80,121.819,11.7948,2155
55,81,125.32,34.5078,1496
55,82,106.564,33.9198,1478
55,83,117.291,50.1835,1880
55,84,98.104,46.3086,1366
55,85,124.918,49.6958,2059
55,86,113.196,47.9455,1888
55,87,111.353,62.2421,618
55,88,108.563,61.9003,581
55,89,99.8236,70.3721,1326
55,90,97.5822,73.7146,1133
55,91,135.204,85.0312,1165
55,92,89.8097,89.7489,331
55,93,102.501,94.8562,548
55,94,113.027,108.67,840
55,95,106.197,119.852,569
55,96,140.892,109.687,637
55,97,115.575,126,1253
55,98,107.684,7.68788,1435
55,99,107.998,6.17403,1251
56,0,119.004,114.649,1013
56,1,116.989,12.9064,1867
56,2,104.819,8.38848,1394
56,3,117.856,21.5843,1168
56,4,86.0194,31.2298,897
56,5,101.988,25.3694,733
56,6,108.501,42.0099,1572
56,7,117.963,99.2299,407
56,8,113.953,91.1837,1255
56,9,111.424,107.178,889
56,10,100.211,111.031,679
56,11,104.251,97.8442,403
56,12,101.086,114.489,699
56,13,114.142,116.633,1438
56,14,109.959,8.52532,1512
56,15,121.734,19.4268,1600
56,16,118.013,20.8008,1293
56,17,120.226,23.4332,1448
56,18,116.908,30.4385,1337
56,19,100.984,29.0634,845
56,20,113.487,45.6588,2081
56,21,120.323,44.7522,1674
56,22,111.093,58.1949,934
56,23,83.6919,51.9538,1435
56,24,90.3725,52.4174,1553
56,25,112.441,46.2516,2054
56,26,91.298,70.9982,898
56,27,99.5174,80.2287,1498
56,28,117.866,79.3496,1617
56,29,113.858,89.7099,1557
56,30,99.3255,85.5408,1515
56,31,106.331,90.845,1192
56,32,100.706,94.746,559
56,33,109.208,112.492,922
56,34,118.376,104.888,924
56,35,102.692,105.313,452
56,36,90.6033,125.563,1313
56,37,132.647,112.817,1597
56,38,142.152,47.0606,1684
56,39,97.8041,45.3973,1273
56,40,109.606,63.836,916
56,41,124.931,39.1907,1487
56,42,105.151,62.3877,952
56,43,124.664,76.7718,1757
56,44,114.219,56.5654,1227
56,45,96.978,72.8962,1233
56,46,119.284,69.4592,1558
56,47,82.5371,87.3695,613
56,48,113.839,88.912,1660
56,49,113.851,97.0616,595
56,50,102.953,103.065,452
56,51,127.436,107.529,1491
56,52,140.182,111.611,571
56,53,120.916,126,1840
56,54,128.555,121.417,1468
56,55,102.819,8.53461,1212
56,56,114.251,9.68989,1551
56,57,109.578,11.3462,1618
56,58,88.6405,19.9138,1314
56,59,98.4564,24.0285,537
56,60,112.306,17.5199,1232
56,61,111.481,35.9595,1954
56,62,110.648,28.3283,1652
56,63,107.016,21.2966,1122
56,64,117.239,42.2293,1726
56,65,94.2323,49.1414,1939
56,66,126.154,48.567,1850
56,67,109.805,52.7042,1390
56,68,105.172,65.4783,1500
56,69,118.884,56.5939,1416
56,70,107.37,79.2708,1916
56,71,114.016,75.4812,1839
56,72,84.3869,110.919,1317
56,73,106.675,110.872,617
56,74,114.716,115.502,1397
56,75,121.382,117.224,1077
56,76,127.098,0,1781
56,77,118.285,4.80221,915
56,78,120.207,13.5279,1933
56,79,118.984,12.7121,2039
56,80,123.198,11.3047,1971
56,81,127.007,34.7655,1348
56,82,107.081,33.8707,1558
56,83,118.603,50.7655,1935
56,84,99.0831,46.3786,1369
56,85,125.97,49.6533,2025
56,86,113.934,47.8587,1888
56,87,112.652,62.3417,623
56,88,109.708,62.0051,682
56,89,100.528,70.3795,1343
56,90,98.0701,73.8253,1157
56,91,136.654,85.3719,1110
56,92,90.0713,89.7864,334
56,93,103.486,94.9616,582
56,94,113.944,108.526,840
56,95,107.502,120.069,598
56,96,142.454,109.303,738
56,97,117,126,1390
56,98,108.428,7.66451,1355
56,99,109.223,5.98641,971
57,0,120.268,114.631,1052
57,1,118.569,12.9263,2039
57,2,105.516,8.42332,1481
57,3,118.701,21.7193,1286
57,4,86.2522,31.2388,897
57,5,102.562,25.2571,816
57,6,109.38,41.9368,1767
57,7,119.16,99.6874,463
57,8,115.171,91.1478,1317
57,9,112.217,107.412,783
57,10,101.016,111.046,622
57,11,105.057,97.4467,431
57,12,102.006,114.232,602
57,13,115.1,116.588,1484
57,14,110.999,8.56535,1477
57,15,123.083,19.4241,1744
57,16,119.232,20.6985,1370
57,17,121.3,23.3579,1532
57,18,118.001,30.4978,1335
57,19,102.29,29.0994,1114
57,20,114.774,45.7645,2104
57,21,121.921,44.769,1636
57,22,112.03,58.5014,1043
57,23,83.8943,51.9987,1435
57,24,90.7895,52.2863,1553
57,25,113.349,46.075,2053
57,26,91.7351,71.0148,786
57,27,99.9391,80.4053,1498
57,28,119.074,79.3034,1524
57,29,114.617,89.9162,1624
57,30,100.393,85.5531,1603
57,31,107.316,90.9809,1245
57,32,101.417,94.3905,569
57,33,109.832,112.558,922
57,34,119.181,104.72,901
57,35,103.64,105.008,484
57,36,91.1533,125.48,1329
57,37,134.322,112.21,1246
57,38,144.168,47.0619,1857
57,39,97.9977,45.3868,1273
57,40,110.791,63.9436,688
57,41,126.028,38.6955,1434
57,42,105.792,62.4645,952
57,43,126.106,77.1926,1823
57,44,115.291,56.3536,1349
57,45,97.7934,72.7633,1263
57,46,119.881,69.2687,1558
57,47,83.0906,87.4366,544
57,48,115.031,88.8721,1820
57,49,114.941,97.0371,603
57,50,103.361,103.144,535
57,51,128.755,107.641,1412
57,52,142.301,111.778,1001
57,53,121.874,126,1715
57,54,129.946,121.455,1535
57,55,103.642,8.59938,1298
57,56,115.054,9.69778,1576
57,57,110.407,11.2481,1700
57,58,88.9849,20.1003,1355
57,59,99.0548,23.9896,571
57,60,113.371,17.1342,1295
57,61,112.101,35.9061,2070
57,62,111.515,28.1223,1709
57,63,108.096,20.9153,975
57,64,118.215,42.1085,1621
57,65,94.7816,49.1472,1939
57,66,127.617,48.2786,1782
57,67,111.05,52.7542,1447
57,68,106.351,65.3366,1375
57,69,120.062,56.3947,1445
57,70,108.424,79.3174,1985
57,71,115.31,75.2856,1825
57,72,84.6227,110.94,1317
57,73,107.544,111.014,705
57,74,115.752,115.214,1419
57,75,122.84,116.951,1100
57,76,128.124,0,1836
57,77,119.169,4.67969,965
57,78,121.509,13.4907,1887
57,79,120.291,12.5294,2048
57,80,124.581,10.7944,1925
57,81,128.59,35.0502,1157
57,82,107.574,33.8469,1558
57,83,119.904,51.3462,1912
57,84,100.105,46.4492,1364
57,85,127.033,49.5779,1915
57,86,114.584,47.8146,1922
57,87,114.035,62.5081,656
57,88,110.801,62.1188,618
57,89,101.18,70.3698,1313
57,90,98.5346,73.9477,1157
57,91,138.058,85.6795,862
57,92,90.2499,89.8211,334
57,93,104.523,95.0253,517
57,94,114.871,108.351,867
57,95,108.73,120.285,669
57,96,143.965,108.924,886
57,97,118.446,126,1646
57,98,109.177,7.66413,1315
57,99,110.413,5.83511,986
58,0,121.618,114.664,1121
58,1,120.208,12.9824,2048
58,2,106.144,8.48073,1563
58,3,119.532,21.8193,1444
58,4,86.4553,31.2454,897
58,5,103.211,25.1488,895
58,6,110.228,41.8321,1819
58,7,120.359,100.192,404
58,8,116.356,91.1314,1339
58,9,112.948,107.613,783
58,10,101.755,111.026,622
58,11,105.928,97.0682,431
58,12,102.846,113.978,535
58,13,116.112,116.574,1425
58,14,112.09,8.63018,1402
58,15,124.478,19.3944,1822
58,16,120.424,20.5753,1440
58,17,122.474,23.3339,1626
58,18,119.168,30.5198,1447
58,19,103.696,29.124,1232
58,20,116.036,45.8884,2010
58,21,123.427,44.7569,1576
58,22,112.936,58.822,1043
58,23,84.0374,52.0368,1380
58,24,91.1668,52.1526,1541
58,25,114.21,45.9147,2104
58,26,92.2442,71.0543,868
58,27,100.443,80.6242,1574
58,28,120.315,79.2215,1466
58,29,115.442,90.1153,1495
58,30,101.504,85.5724,1647
58,31,108.244,91.0969,1088
58,32,102.099,94.0643,548
58,33,110.472,112.653,1028
58,34,119.973,104.529,901
58,35,104.51,104.748,646
58,36,91.7531,125.362,1329
58,37,136.075,111.63,729
58,38,146.174,47.0923,1947
58,39,98.2892,45.3581,1277
58,40,112.008,64.0858,989
58,41,127.191,38.2377,1262
58,42,106.352,62.5158,864
58,43,127.482,77.5233,1884
58,44,116.305,56.126,1443
58,45,98.5593,72.6705,1276
58,46,120.397,69.0778,1439
58,47,83.6066,87.4849,544
58,48,116.315,88.8301,1794
58,49,115.972,96.9853,746
58,50,103.818,103.249,535
58,51,130.015,107.789,1258
58,52,144.324,111.991,1189
58,53,122.938,126,1638
58,54,131.238,121.476,1660
58,55,104.449,8.64126,1394
58,56,115.768,9.71043,1576
58,57,111.333,11.1734,1773
58,58,89.3072,20.2588,1259
58,59,99.6394,23.942,571
58,60,114.493,16.7861,1463
58,61,112.705,35.8699,2070
58,62,112.432,27.8718,1631
58,63,109.2,20.5704,819
58,64,119.193,42.004,1528
58,65,95.3027,49.1721,1910
58,66,129.119,48.0594,1704
58,67,112.203,52.825,1494
58,68,107.579,65.1567,1295
58,69,121.177,56.2479,1470
58,70,109.391,79.3634,2018
58,71,116.674,75.0169,1844
58,72,84.8032,110.962,1317
58,73,108.37,111.189,838
58,74,116.801,114.871,1167
58,75,124.235,116.73,1296
58,76,129.235,0,1899
58,77,119.992,4.55593,965
58,78,122.793,13.4308,1894
58,79,121.533,12.3142,2129
58,80,126.038,10.3036,2075
58,81,130.236,35.3474,937
58,82,108.124,33.8198,1618
58,83,121.26,51.9412,1967
58,84,101.109,46.5315,1382
58,85,128.033,49.4597,1861
58,86,115.188,47.7479,1947
58,87,115.313,62.7211,683
58,88,111.829,62.1916,618
58,89,101.91,70.3894,1313
58,90,98.9095,74.0322,1044
58,91,139.378,85.9985,755
58,92,90.3654,89.8391,334
58,93,105.502,95.0504,551
58,94,115.706,108.194,975
58,95,109.905,120.507,752
58,96,145.562,108.527,943
58,97,119.971,126,1829
58,98,109.915,7.67222,1315
58,99,111.575,5.70443,940
59,0,122.939,114.723,1220
59,1,121.764,13.0331,1887
59,2,106.785,8.53086,1563
59,3,120.37,21.9539,1536
59,4,86.7112,31.2552,897
59,5,103.864,25.0732,895
59,6,111.168,41.7095,1875
59,7,121.582,100.681,411
59,8,117.467,91.1397,1333
59,9,113.634,107.77,811
59,10,102.488,111.023,556
59,11,106.797,96.7235,501
59,12,103.72,113.672,507
59,13,117.077,116.525,1342
59,14,113.236,8.6923,1401
59,15,125.81,19.3293,1899
59,16,121.618,20.4416,1526
59,17,123.666,23.3095,1676
59,18,120.396,30.491,1487
59,19,105.052,29.1379,1428
59,20,117.356,45.9864,1945
59,21,125.023,44.7423,1519
59,22,113.875,59.106,951
59,23,84.2569,52.0894,1380
59,24,91.4945,52.0324,1541
59,25,115.13,45.7457,2179
59,26,92.8249,71.0997,868
59,27,100.969,80.8249,1574
59,28,121.549,79.0831,1333
